time,IP,userId,userNick,comment,processComment,jieba,score,SnowNLP,SenticNet,IntegratedSentiment
1675267200,河南,e727f9b0-1670-45e9-b8a5-c081428b53fc,同程会员_F8F57568D9B,优点:风景还是不错了，十里画屏有种国画的美感，金殿也是非常出片的地方。缺点:道路修的比较的窄，如果客流量多了以后可能会拥堵，路上见到了两次因为拥堵而发生争吵的场景。管理糟糕，明明禁止携带火种，山上抽烟的人比比皆是，入口处的安检形同虚设。随处可见的**，甚至见到了，环卫工为了拿**篓底下的矿泉水瓶而把上面的泡面盖扔出去，我都惊呆了。山上的物价也是高，也爬了不少的山泰山，华山，黄山，太行山。都没有这么高的物价，山上的东西贵能理解但不能离谱吧。从来没有这么失望。总结:山上的风景还是不错的，是一个值得打卡的地点，也是非常的出片，但是对于注重旅游质量的人，我觉得需要考虑一下。,优点风景还是不错了十里画屏有种国画的美感金殿也是非常出片的地方缺点道路修的比较的窄如果客流量多了以后可能会拥堵路上见到了两次因为拥堵而发生争吵的场景管理糟糕明明禁止携带火种山上抽烟的人比比皆是入口处的安检形同虚设随处可见的甚至见到了环卫工为了拿篓底下的矿泉水瓶而把上面的泡面盖扔出去我都惊呆了山上的物价也是高也爬了不少的山泰山华山黄山太行山都没有这么高的物价山上的东西贵能理解但不能离谱吧从来没有这么失望总结山上的风景还是不错的是一个值得打卡的地点也是非常的出片但是对于注重旅游质量的人我觉得需要考虑一下,优点 风景 不错 十里 画屏 有种 国画 美感 金殿 非常 出片 地方 缺点 道路 修 比较 窄 客流量 以后 可能 会 拥堵 路上 见到 两次 拥堵 发生 争吵 场景 管理 糟糕 明明 禁止 携带 火种 山上 抽烟 比比皆是 入口处 安检 形同虚设 随处可见 见到 环卫工 拿篓 底下 矿泉水瓶 上面 泡面 盖 扔出去 惊呆 山上 物价 高 爬 不少 山 泰山 华山 黄山 太行山 高 物价 山上 东西 贵能 理解 不能 离谱 从来 失望 总结 山上 风景 不错 一个 值得 打卡 地点 非常 出片 注重 旅游 质量 觉得 需要 考虑一下,3,0.9999596956916781,0.09989999999999996,0.5599779087075034
1697299200,河南,2fc08449-93d3-4783-96ae-cefddbb2cd60,金木水火土,景色特别美，满山的红叶刚刚变红！,景色特别美满山的红叶刚刚变红,景色 特别 美满 山 红叶 刚刚 变 红,10,0.9971665181932546,0.8394999999999999,0.9830999554579765
1709740800,陕西,196f4ad1-133b-42d8-86df-8602487632b9,同程会员_338C135BB36,老君山景区可以，导游自己忘了收费都过了一个月，然后他找我收费,老君山景区可以导游自己忘了收费都过了一个月然后他找我收费,老君山 景区 导游 忘 收费 一个月 找 收费,3,0.025515936458438748,0.12739999999999996,0.2703947809375316
1687881600,河南,0a3543e1-9f53-40cc-8bc5-684c06114a3c,同程会员_E11DA3B2DB9,非常不錯的一次體驗，同行的小袁導遊非常貼心，少走很多彎路。,非常不錯的一次體驗同行的小袁導遊非常貼心少走很多彎路,非常 不錯 一次 體驗 同行 袁導遊 非常 貼心少 走 很多 彎路,10,0.686874274194213,0.019999999999999962,0.8080622822582639
1712505600,河南,b43e7831-78e9-4b9f-a50e-36b6be2c1e58,同程会员_D545D3FBA49,上山索道排队一个半小时，下山索道排队50分钟，山上没有云海，建筑都是2000年以后修的，不知道为什么那么火？一处古迹没有,上山索道排队一个半小时下山索道排队分钟山上没有云海建筑都是年以后修的不知道为什么那么火一处古迹没有,上山 索道 排队 一个半 小时 下山 索道 排队 分钟 山上 云海 建筑 年 以后 修 知道 火 一处 古迹,3,0.020827522353837336,0.4283333333333334,0.29908159003948454
1674662400,河南,02c370ec-6c87-4780-bcfe-c0bba540c6e4,同程会员_DBA44451132,风景很不错，就是人比较多，有点挤,风景很不错就是人比较多有点挤,风景 不错 比较 挤,6,0.9838722193888578,0.21599999999999997,0.7167616658166573
1681488000,河南,a4696e5b-e8a5-4cbf-9563-55d061e0e08d,139ummzl855,非常棒非常非常值得一去,非常棒非常非常值得一去,非常 棒 非常 非常 值得 一去,10,0.9820399984323674,0.0,0.8946119995297103
1697817600,河南,4836aa25-9ba9-4bfd-b840-6ee620b1e1e0,13891321213,超赞的景点。很开心，推荐索道一二都坐。山顶风景秀丽。就是人太多了。最好再来个无人机航拍,超赞的景点很开心推荐索道一二都坐山顶风景秀丽就是人太多了最好再来个无人机航拍,超赞 景点 开心 推荐 索道 一二 坐 山顶 风景秀丽 人太多 最好 再来 无人机 航拍,10,0.999352283750389,0.534,0.9532056851251167
1694966400,河南,6bdb22ef-a6d9-4609-99dd-38246f025791,同程会员_C4E31EA2230,小袁导游服务很好，讲解非常到位。整体一天玩下来很充实。,小袁导游服务很好讲解非常到位整体一天玩下来很充实,袁 导游 服务 很好 讲解 非常 到位 整体 一天 玩 下来 充实,10,0.9999209369511953,0.87375,0.9873512810853586
1696262400,河南,86c4b7f4-9779-4da2-ad69-5956eb1c4cb8,同程会员_EF73F647104,卫生不行，而且地方好小，是目前体验，最差的一次住行，床太硬了，睡不好！,卫生不行而且地方好小是目前体验最差的一次住行床太硬了睡不好,卫生 不行 地方 目前 体验 最差 一次 住 行床 太 硬 睡 不好,3,0.00040123563222005387,0.8296666666666667,0.3330870373563327
1679155200,河南,918f8be7-f6e4-4542-9f82-492eb5feddf5,同程会员_1E02C9E0B6F,不管是吃住都非常方便，景色漂亮又好玩，价格还不贵，很棒的体验,不管是吃住都非常方便景色漂亮又好玩价格还不贵很棒的体验,吃 住 非常 方便 景色 漂亮 好玩 价格 不贵 很棒 体验,10,0.9989550522854421,0.41625,0.9413115156856326
1696262400,河南,86a5938e-5f56-4d8e-907b-e4a16e3d690c,同程会员_AD5353F5C63,实在过份啦，说好的晚上八点返程回洛阳，等到马上9点半还没有发车！服务太差啦,实在过份啦说好的晚上八点返程回洛阳等到马上点半还没有发车服务太差啦,实在 过份 说好 晚上 八点 返程 回 洛阳 马上 点半 发车 服务 太差,3,0.004875708051921723,0.8826666666666666,0.3397293790822432
1675526400,山西,2d61b021-c17b-4278-bd69-3589600a961e,E3192779BF2987D3,非常好，老君山的风景非常优美，第一段索道还是有必要坐的。,非常好老君山的风景非常优美第一段索道还是有必要坐的,非常 老君山 风景 非常 优美 第一段 索道 必要 坐,10,0.9871092199250667,0.28400000000000003,0.92453276597752
1681228800,河南,e985b821-5403-4dfa-8469-45ddff26427a,同程会员_3C39B7DBFEF,人比景都多  景区在建设中  好多景点不对外开放  金顶在维修,人比景都多景区在建设中好多景点不对外开放金顶在维修,人比景 景区 在建设中 好多 景点 对外开放 金顶 维修,3,0.2262732886198433,0.831,0.40098198658595297
1711468800,未知,e777e3e5-e7de-47c8-9ffe-f179adc9960a,BB06C7B48662DB15,不虚此行啊，导游小邱美女介绍的太详细了，每一步都讲的明明白白的，是很温柔，知道的信息也多，特别特别喜欢，下次也爬的时候还找她,不虚此行啊导游小邱美女介绍的太详细了每一步都讲的明明白白的是很温柔知道的信息也多特别特别喜欢下次也爬的时候还找她,不虚此行 导游 邱 美女 介绍 太 详细 一步 讲 明明白白 温柔 知道 信息 特别 特别 喜欢 下次 爬 找,10,0.8983593968750805,0.7200000000000001,0.9415078190625241
1682265600,北京,7eb2fa5a-a80d-4dbd-b8ef-5b5846ab85a2,同程会员_81AB11D281D,提前购票省心省时又省钱，👍老君山一定要来看看,提前购票省心省时又省钱老君山一定要来看看,提前 购票 省心 省时 省钱 老君山 一定 看看,10,0.2847865477545769,0.867,0.7721359643263731
1702051200,安徽,3b78b206-38cd-48f0-a7a8-8c826a6b4f81,4EF343541CEC4B99,方便快捷，略有优惠，还行吧！,方便快捷略有优惠还行吧,方便快捷 略有 优惠 还行,10,0.7638943516700615,0.881,0.9172683055010185
1687536000,河南,ed202875-0d7c-47d2-b09d-ec0d90ffc8f6,同程会员_CADB19D43B1,性价比高，比自己个人出行更方便，服务态度好🉑,性价比高比自己个人出行更方便服务态度好,性价比 高比 个人 出行 更 方便 服务态度,10,0.9803816965500209,0.0,0.8941145089650063
1674489600,河南,9489e6b4-2ec5-46df-8fa6-41350e6bc0ba,E829DEE0901A3944,老君山风景区！风景这边独好!,老君山风景区风景这边独好,老君山 风景区 风景 独好,10,0.9870842211069476,0.0,0.8961252663320842
1696521600,安徽,153a89a6-8eae-4855-9ef5-c52ebd81bfe3,同程会员_064D5F162EA,好风光，祖国大好河山美哉！！！,好风光祖国大好河山美哉,风光 祖国 大好河山 美哉,10,0.9701026381910495,0.195,0.9105307914573149
1683129600,河南,effbd09c-06b0-4c16-b71d-5e7b5be959b4,同程会员_12E8B1B11BB,老君山，体验很不错哦！,老君山体验很不错哦,老君山 体验 不错,10,0.9532336473260293,0.173,0.9032700941978088
1684339200,河北,12e78ee8-c2f1-4ed0-8d6e-802361bc0768,13832agqdta,网上订好票直接排队坐索道即可,网上订好票直接排队坐索道即可,网上 订好 票 直接 排队 坐 索道 即可,10,0.3729552992968431,0.05399999999999999,0.7172865897890529
1688745600,河南,f0f136c7-76c2-43f8-9537-cd08eaafb052,同程会员_AFA8744498B,一句青春没有售价  我的腿从山下抖到山上,一句青春没有售价我的腿从山下抖到山上,一句 青春 售价 腿 山下 抖到 山上,10,0.988911857682262,0.852,0.9818735573046786
1689436800,河北,7749a208-55e2-4199-be12-12f1811147f0,myt99ch,景色很好，值得一看。,景色很好值得一看,景色 很好 值得一看,10,0.9903251534025856,0.0,0.8970975460207757
1683561600,安徽,21ba557b-7567-4b9c-be47-457da7a5a8f9,晨曦宝贝2012,五一去的，要求提订票，看见了就定了，价格比实地买要优惠很多,五一去的要求提订票看见了就定了价格比实地买要优惠很多,五一 要求 提 订票 看见 定 价格比 实地 买要 优惠 很多,10,0.313706757155502,0.1554,0.7096520271466507
1674576000,河南,1fdb0323-4f5b-472f-9a31-e49895b35128,13992sdaora,"景区工作人员服务好,景区景色一般。",景区工作人员服务好景区景色一般,景区 工作人员 服务 景区 景色,6,0.9103939755414573,0.8404999999999999,0.7571681926624372
1677081600,上海,ba9100b6-ef88-4160-a896-fac2fd80e39b,13661chygha,用法简单，值得购买，还次还会,用法简单值得购买还次还会,用法 简单 值得 购买 还次 会,10,0.9730692669081765,0.832,0.975120780072453
1675872000,河南,d803d232-2ade-4a51-ab44-d23499693416,同程会员_C6AF7FD10C5,非常方便，购票时下载二维码，凭二维码进入景区。,非常方便购票时下载二维码凭二维码进入景区,非常 方便 购票 时 下载 二维码 二维码 进入 景区,10,0.041862432324815124,0.8569999999999999,0.6982587296974445
1701014400,山东,3dacf0a4-9b3f-455f-b733-b4fad144f6a9,同程会员_CA3F4747B35,风景和别的地方比真的一般，必须坐索道,风景和别的地方比真的一般必须坐索道,风景 地方 真的 必须 坐 索道,6,0.8942208799544991,0.182,0.6864662639863497
1695484800,新疆,800b2e4d-5e06-4104-89f9-9cea164facdb,同程会员_46E2C673D7C,使用方便，价格优惠，推荐,使用方便价格优惠推荐,使用方便 价格 优惠 推荐,10,0.6833043351570179,0.856,0.8905913005471053
1682870400,河南,e4c97434-f03a-4719-a6a0-b88facc96b99,知足等于常乐,人真多，一次愉快的旅行,人真多一次愉快的旅行,人真多 一次 愉快 旅行,10,0.6884849626750326,0.7464999999999999,0.8811954888025098
1692028800,河南,436fb249-7bfa-4f3e-9682-6a6521d29197,5D8970C0F2AE66C1,旅行愉快！风景如画，人间仙境。值得一去的,旅行愉快风景如画人间仙境值得一去的,旅行愉快 风景如画 人间仙境 值得 一去,10,0.6484816971712136,0.165,0.8110445091513641
1675267200,河南,4de99d04-7668-4c37-996e-f355b8e50e6d,同程会员_903E39DE7D9,老君山挺好看，但是天气预报该**，山上没下雪，下次一定要看上雪景,老君山挺好看但是天气预报该山上没下雪下次一定要看上雪景,老君山 挺 好看 天气预报 山上 没 下雪 下次 一定 雪景,10,0.6395684362298674,0.0,0.7918705308689602
1677859200,河南,f6267b3d-0900-4abd-a6b0-2bb102482c8d,同程会员_50F07B85871,如果热衷于山，建议去中华五大名山。老君山这两年才火，被捧起来的 ,如果热衷于山建议去中华五大名山老君山这两年才火被捧起来的,热衷于 山 建议 中华 五大 名山 老君山 两年 火 捧 起来,3,0.15648919464428557,0.626,0.35954675839328565
1683129600,河南,56f8e529-65bb-4e2b-8a9a-c1a0e966257d,wzy1119,验票便捷，出行方便！,验票便捷出行方便,验票 便捷 出行 方便,10,0.9747648563098928,0.0,0.8924294568929678
1675267200,河南,d19f8480-899c-4e4d-91b5-f921ec90e2af,同程会员_1C00EA2008E,景色宜人，雪景更美，就是太滑了,景色宜人雪景更美就是太滑了,景色宜人 雪景 更美 太滑,10,0.9656894328166234,0.0,0.8897068298449871
1682870400,河南,5af58182-8d59-47a5-bd85-cf4c5b1e9577,906A848F300E766C,挺好的，植被有点少哦,挺好的植被有点少哦,挺 植被 少,10,0.910179621177029,0.0,0.8730538863531087
1682956800,河南,160e293c-7f50-473c-9090-03effef73a5a,同程会员_60C9B53CA11,十里画屏很惊艳，上面的金顶还可以,十里画屏很惊艳上面的金顶还可以,十里 画屏 惊艳 上面 金顶,10,0.9575592597870267,0.0,0.887267777936108
1673366400,河南,ef5ba9ca-16be-4511-be40-08d494e187ce,同程会员_533E24FF682,从信阳到洛阳，远赴人间惊鸿宴，不虚此行,从信阳到洛阳远赴人间惊鸿宴不虚此行,信阳 洛阳 远 赴 人间 惊鸿 宴 不虚此行,10,0.9840091239133718,-0.861,0.8091027371740116
1698595200,河南,da1932b2-168e-4bc0-9b58-82896be0348b,同程会员_0943E513D20,缆车很多 不累 四个小时够了,缆车很多不累四个小时够了,缆车 很多 累 四个 小时 够,10,0.8171401605698736,-0.7195,0.7731920481709621
1692028800,河南,ab8dfd63-5f78-4574-8a6a-5ccc14c86f6d,5D8970C0F2AE66C1,人间仙境，山上风景如画。名不虚传！,人间仙境山上风景如画名不虚传,人间仙境 山上 风景如画 名不虚传,10,0.9742373454978663,0.0,0.8922712036493599
1702051200,安徽,00f21ab1-48f5-459e-9218-6d1bdf695695,4EF343541CEC4B99,方便快捷而且还省了15元，希望优惠力度更大点。,方便快捷而且还省了元希望优惠力度更大点,方便快捷 还省 元 希望 优惠 力度 更大点,10,0.00664380935017761,0.881,0.6900931428050533
1692806400,安徽,e70cdfa2-0f22-4d81-85f1-1a5fbe3d9211,Mikehu,有些优惠，还行，老君山适合一日游。,有些优惠还行老君山适合一日游,优惠 行 老君山 适合 一日游,10,0.920682927803874,0.43525,0.9197298783411622
1702396800,河南,4b147448-a7bf-42c3-b2a4-484cb6e0d0b4,33FC8F97B4BBE9E3,果然天上人间，惊鸿一瞥！,果然天上人间惊鸿一瞥,天上人间 惊鸿一瞥,10,0.9772585584499384,0.0,0.8931775675349815
1676304000,湖北,277e922a-6f16-4640-868d-4238965036f4,同程会员_0FB3FA424E0,下雪天来的，雪景很不错！,下雪天来的雪景很不错,下雪天 雪景 不错,10,0.9032025178349394,-0.552,0.8157607553504818
1691424000,河南,cf250c54-1883-4fe5-8f27-053845964577,同程会员_0E5322F0612,导游很负责任！细心开朗！,导游很负责任细心开朗,导游 负责 细心 开朗,10,0.82066158427956,0.8220000000000001,0.9283984752838681
